date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:14:19	12565/12565	---M-Z	200	added ('OK')	text/css	date:Wed,%2014%20Feb%202018%2012:10:08%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/simple-line-icons/css/simple-line-icons.css	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/simple-line-icons/css/simple-line-icons.css	(from https://wrappixel.com/demos/admin-templates/material-pro/material/css/style.css)
10:14:20	23126/23126	---M-Z	200	added ('OK')	text/css	date:Wed,%2014%20Feb%202018%2012:10:43%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/weather-icons/css/weather-icons.min.css	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/weather-icons/css/weather-icons.min.css	(from https://wrappixel.com/demos/admin-templates/material-pro/material/css/style.css)
10:14:22	49518/49518	---M-Z	200	added ('OK')	text/css	date:Wed,%2014%20Feb%202018%2012:06:17%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/linea.css	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/linea.css	(from https://wrappixel.com/demos/admin-templates/material-pro/material/css/style.css)
10:14:23	16419/16419	---M-Z	200	added ('OK')	text/css	date:Wed,%2014%20Feb%202018%2012:06:25%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/themify-icons/themify-icons.css	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/themify-icons/themify-icons.css	(from https://wrappixel.com/demos/admin-templates/material-pro/material/css/style.css)
10:14:24	12601/12601	---M-Z	200	added ('OK')	text/css	date:Wed,%2014%20Feb%202018%2012:06:09%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/flag-icon-css/flag-icon.min.css	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/flag-icon-css/flag-icon.min.css	(from https://wrappixel.com/demos/admin-templates/material-pro/material/css/style.css)
10:14:26	77541/77541	---M-Z	200	added ('OK')	text/css	date:Wed,%2014%20Feb%202018%2012:09:46%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/material-design-iconic-font/css/materialdesignicons.min.css	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/material-design-iconic-font/css/materialdesignicons.min.css	(from https://wrappixel.com/demos/admin-templates/material-pro/material/css/style.css)
10:14:27	18964/18964	---M-Z	200	added ('OK')	text/css	date:Wed,%2014%20Feb%202018%2012:04:54%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/css/spinners.css	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/css/spinners.css	(from https://wrappixel.com/demos/admin-templates/material-pro/material/css/style.css)
10:14:28	56449/56449	---M-Z	200	added ('OK')	text/css	date:Wed,%2014%20Feb%202018%2012:04:54%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/css/animate.css	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/css/animate.css	(from https://wrappixel.com/demos/admin-templates/material-pro/material/css/style.css)
10:14:29	14991/14991	---M--	200	added ('OK')	image/png	date:Wed,%2014%20Feb%202018%2012:27:03%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/assets/images/custom-select.png	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/assets/images/custom-select.png	(from https://wrappixel.com/demos/admin-templates/material-pro/material/css/style.css)
10:14:29	35846/35846	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Feb%202018%2012:27:13%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/assets/images/background/error-bg.jpg	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/assets/images/background/error-bg.jpg	(from https://wrappixel.com/demos/admin-templates/material-pro/material/css/style.css)
10:14:30	39362/39362	---M-Z	200	added ('OK')	text/css	date:Wed,%2014%20Feb%202018%2012:29:02%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/css-chart/css-chart.css	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/css-chart/css-chart.css	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index2.html)
10:14:30	6578/6578	---M-Z	200	added ('OK')	text/css	date:Wed,%2014%20Feb%202018%2012:33:16%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/vectormap/jquery-jvectormap-2.0.2.css	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/vectormap/jquery-jvectormap-2.0.2.css	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index2.html)
10:14:31	104822/104822	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2014%20Feb%202018%2012:33:18%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/vectormap/jquery-jvectormap-2.0.2.min.js	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/vectormap/jquery-jvectormap-2.0.2.min.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index2.html)
10:14:31	112067/112067	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2014%20Feb%202018%2012:33:28%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/vectormap/jquery-jvectormap-us-aea-en.js	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/vectormap/jquery-jvectormap-us-aea-en.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index2.html)
10:14:31	6886/6886	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2014%20Feb%202018%2012:05:10%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/js/dashboard2.js	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/js/dashboard2.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index2.html)
10:14:32	6602/6602	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2014%20Feb%202018%2012:05:10%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/js/dashboard3.js	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/js/dashboard3.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index3.html)
10:14:32	24482/24482	---M-Z	200	added ('OK')	text/css	date:Wed,%2014%20Feb%202018%2012:35:20%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/calendar/dist/fullcalendar.css	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/calendar/dist/fullcalendar.css	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index4.html)
10:14:32	2402/2402	---M--	200	added ('OK')	image/png	date:Wed,%2014%20Feb%202018%2012:27:26%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/assets/images/browser/chrome-logo.png	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/assets/images/browser/chrome-logo.png	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index4.html)
10:14:33	2529/2529	---M--	200	added ('OK')	image/png	date:Wed,%2014%20Feb%202018%2012:27:27%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/assets/images/browser/firefox-logo.png	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/assets/images/browser/firefox-logo.png	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index4.html)
10:14:33	2454/2454	---M--	200	added ('OK')	image/png	date:Wed,%2014%20Feb%202018%2012:27:28%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/assets/images/browser/safari-logo.png	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/assets/images/browser/safari-logo.png	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index4.html)
10:14:34	2392/2392	---M--	200	added ('OK')	image/png	date:Wed,%2014%20Feb%202018%2012:27:27%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/assets/images/browser/internet-logo.png	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/assets/images/browser/internet-logo.png	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index4.html)
10:14:34	2269/2269	---M--	200	added ('OK')	image/png	date:Wed,%2014%20Feb%202018%2012:27:27%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/assets/images/browser/opera-logo.png	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/assets/images/browser/opera-logo.png	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index4.html)
10:14:36	104252/104252	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2014%20Feb%202018%2012:33:31%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/vectormap/jquery-jvectormap-world-mill-en.js	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/vectormap/jquery-jvectormap-world-mill-en.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index4.html)
10:14:37	123457/123457	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2014%20Feb%202018%2012:31:55%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/moment/moment.js	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/moment/moment.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index4.html)
10:14:38	3795/3795	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2014%20Feb%202018%2012:35:27%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/calendar/dist/jquery.fullcalendar.js	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/calendar/dist/jquery.fullcalendar.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index4.html)
10:14:39	145759/145759	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2014%20Feb%202018%2012:35:25%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/calendar/dist/fullcalendar.min.js	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/calendar/dist/fullcalendar.min.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index4.html)
10:14:39	9867/9867	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2014%20Feb%202018%2012:35:19%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/calendar/dist/cal-init.js	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/calendar/dist/cal-init.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index4.html)
10:14:39	990470/990470	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2014%20Feb%202018%2012:29:52%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/echarts/echarts-all.js	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/echarts/echarts-all.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index4.html)
10:14:39	11531/11531	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2014%20Feb%202018%2012:05:12%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/js/dashboard4.js	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/js/dashboard4.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index4.html)
10:14:40	509/509	---M-Z	200	added ('OK')	text/css	date:Wed,%2014%20Feb%202018%2012:31:58%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/morrisjs/morris.css	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/morrisjs/morris.css	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index5.html)
10:14:40	2217/2217	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Feb%202018%2012:27:27%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/assets/images/browser/photoshop.jpg	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/assets/images/browser/photoshop.jpg	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index5.html)
10:14:40	2483/2483	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Feb%202018%2012:27:28%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/assets/images/browser/sketch.jpg	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/assets/images/browser/sketch.jpg	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index5.html)
10:14:41	37255/37255	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Feb%202018%2012:27:16%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/assets/images/background/socialbg.jpg	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/assets/images/background/socialbg.jpg	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index5.html)
10:14:42	41943/41943	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2014%20Feb%202018%2012:30:02%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/flot/excanvas.js	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/flot/excanvas.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index5.html)
10:14:43	122971/122971	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2014%20Feb%202018%2012:30:07%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/flot/jquery.flot.js	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/flot/jquery.flot.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index5.html)
10:14:44	11768/11768	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2014%20Feb%202018%2012:30:11%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/flot/jquery.flot.time.js	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/flot/jquery.flot.time.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index5.html)
10:14:45	7811/7811	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2014%20Feb%202018%2012:38:06%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/flot.tooltip/js/jquery.flot.tooltip.min.js	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/flot.tooltip/js/jquery.flot.tooltip.min.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index5.html)
10:14:45	8682/8682	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2014%20Feb%202018%2012:05:15%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/js/dashboard5.js	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/js/dashboard5.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index5.html)
10:14:46	31299/31299	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Feb%202018%2012:27:35%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/assets/images/gallery/chair.jpg	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/assets/images/gallery/chair.jpg	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index6.html)
10:14:46	25087/25087	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Feb%202018%2012:27:35%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/assets/images/gallery/chair2.jpg	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/assets/images/gallery/chair2.jpg	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index6.html)
10:14:47	28664/28664	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Feb%202018%2012:27:36%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/assets/images/gallery/chair3.jpg	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/assets/images/gallery/chair3.jpg	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index6.html)
10:14:48	28041/28041	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Feb%202018%2012:27:36%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/assets/images/gallery/chair4.jpg	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/assets/images/gallery/chair4.jpg	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index6.html)
10:14:48	3895/3895	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2014%20Feb%202018%2012:05:14%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/js/dashboard6.js	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/js/dashboard6.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index6.html)
10:14:49	1323/1323	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2014%20Feb%202018%2012:05:02%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/js/chat.js	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/js/chat.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/app-chat.html)
10:14:49	240427/240427	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2014%20Feb%202018%2012:28:34%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/calendar/jquery-ui.min.js	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/calendar/jquery-ui.min.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/app-calendar.html)
10:14:49	5527/5527	---M-Z	200	added ('OK')	text/css	date:Wed,%2014%20Feb%202018%2012:38:14%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/footable/css/footable.core.css	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/footable/css/footable.core.css	(from https://wrappixel.com/demos/admin-templates/material-pro/material/app-ticket.html)
10:14:50	6650/6650	---M-Z	200	added ('OK')	text/css	date:Sat,%2003%20Mar%202018%2005:43:10%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/bootstrap-select/bootstrap-select.min.css	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/bootstrap-select/bootstrap-select.min.css	(from https://wrappixel.com/demos/admin-templates/material-pro/material/app-ticket.html)
10:14:50	37084/37084	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2014%20Feb%202018%2012:38:19%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/footable/js/footable.all.min.js	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/footable/js/footable.all.min.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/app-ticket.html)
10:14:50	53244/53244	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2003%20Mar%202018%2005:43:10%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/bootstrap-select/bootstrap-select.min.js	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/bootstrap-select/bootstrap-select.min.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/app-ticket.html)
10:14:51	2931/2931	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2014%20Feb%202018%2012:05:16%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/js/footable-init.js	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/js/footable-init.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/app-ticket.html)
10:14:51	1309/1309	---M-Z	200	added ('OK')	text/css	date:Wed,%2014%20Feb%202018%2012:30:37%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/html5-editor/bootstrap-wysihtml5.css	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/html5-editor/bootstrap-wysihtml5.css	(from https://wrappixel.com/demos/admin-templates/material-pro/material/app-compose.html)
10:14:52	12587/12587	---M-Z	200	added ('OK')	text/css	date:Wed,%2014%20Feb%202018%2012:37:35%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/dropzone-master/dist/dropzone.css	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/dropzone-master/dist/dropzone.css	(from https://wrappixel.com/demos/admin-templates/material-pro/material/app-compose.html)
10:14:54	332121/332121	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2014%20Feb%202018%2012:30:41%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/html5-editor/wysihtml5-0.3.0.js	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/html5-editor/wysihtml5-0.3.0.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/app-compose.html)
10:14:55	21025/21025	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2014%20Feb%202018%2012:30:37%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/html5-editor/bootstrap-wysihtml5.js	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/html5-editor/bootstrap-wysihtml5.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/app-compose.html)
10:14:56	64400/64400	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2014%20Feb%202018%2012:37:36%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/dropzone-master/dist/dropzone.js	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/dropzone-master/dist/dropzone.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/app-compose.html)
10:14:58	83707/83707	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Feb%202018%2012:27:23%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/assets/images/big/img6.jpg	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/assets/images/big/img6.jpg	(from https://wrappixel.com/demos/admin-templates/material-pro/material/ui-cards.html)
10:14:58	60400/60400	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Feb%202018%2012:27:22%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/assets/images/big/img5.jpg	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/assets/images/big/img5.jpg	(from https://wrappixel.com/demos/admin-templates/material-pro/material/ui-cards.html)
10:14:59	12301/12301	---M-Z	200	added ('OK')	text/css	date:Wed,%2014%20Feb%202018%2012:41:54%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/Magnific-Popup-master/dist/magnific-popup.css	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/Magnific-Popup-master/dist/magnific-popup.css	(from https://wrappixel.com/demos/admin-templates/material-pro/material/ui-user-card.html)
10:15:02	40433/40433	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2021%20Jun%202018%2003:15:01%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/plugins/images/users/1.jpg	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/plugins/images/users/1.e0.delayed	(from https://wrappixel.com/demos/admin-templates/material-pro/material/ui-user-card.html)
10:15:05	20216/20216	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2014%20Feb%202018%2012:41:52%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/Magnific-Popup-master/dist/jquery.magnific-popup.min.js	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/Magnific-Popup-master/dist/jquery.magnific-popup.min.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/ui-user-card.html)
10:15:06	3266/3266	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2014%20Feb%202018%2012:41:51%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/Magnific-Popup-master/dist/jquery.magnific-popup-init.js	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/Magnific-Popup-master/dist/jquery.magnific-popup-init.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/ui-user-card.html)
10:15:07	22528/22528	---M--	200	added ('OK')	image/png	date:Wed,%2014%20Feb%202018%2012:27:11%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/assets/images/alert/model2.png	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/assets/images/alert/model2.png	(from https://wrappixel.com/demos/admin-templates/material-pro/material/ui-modals.html)
